block_id,mode,line_group,block_number,asset_class_new,depot_code,service_day,prev_trip_id,next_trip_id,prev_route_short_name,next_route_short_name,prev_trip_end_stop_code,next_trip_start_stop_code,prev_trip_end_stop_name,next_trip_start_stop_name,stop_code,candidate_name,start_sec,end_sec,event_type,soc_start_pct,soc_end_pct,charged_kwh,duration_sec,duration_min,start_dt,end_dt,assigned,dispenser_idx,reject_reason,installed_dispensers
2160069,heavy,130.0,1.0,40-ft,BTC,MF,14847171,14847000,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,48330,48510,in_service_layover,61.06491637355636,63.35694061562882,12.927016725288752,180,3.0,13:25:30,13:28:30,True,6,,6
2160504,heavy,123.0,10.0,40-ft,HTC,MF,14845632,14845552,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,48870,49050,in_service_layover,59.86552130426453,62.20071455740749,13.170489947726253,180,3.0,13:34:30,13:37:30,True,3,,6
2160691,heavy,130.0,3.0,40-ft,BTC,MF,14847111,14847033,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,48870,49050,in_service_layover,53.77420123780019,56.122293035282745,13.243237737801621,180,3.0,13:34:30,13:37:30,True,2,,6
2160408,heavy,152.0,2.0,40-ft,PCT,MF,14844748,14844719,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,48870,49710,in_service_layover,68.32202930008957,76.4434372954854,45.80474109403241,840,14.0,13:34:30,13:48:30,True,5,,6
2160595,heavy,106.0,10.0,40-ft,HTC,MF,14848547,14848473,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,48990,49530,in_service_layover,55.879630366484946,62.85647873514581,39.34942479924723,540,9.0,13:36:30,13:45:30,True,6,,6
2162294,heavy,430.0,5.0,40-ft,RTC,MF,14874160,14874230,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,49110,49950,in_service_layover,56.41808843773271,66.77434433790191,58.40928327695417,840,14.0,13:38:30,13:52:30,True,1,,6
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845631,14845551,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,49590,49770,in_service_layover,59.27814147787986,61.63344739477549,13.283925371291332,180,3.0,13:46:30,13:49:30,True,4,,6
2160690,heavy,130.0,10.0,40-ft,BTC,MF,14847066,14847001,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,49650,49890,in_service_layover,64.01554805768455,66.90370181382241,16.289187184617447,240,4.0,13:47:30,13:51:30,True,2,,6
2160593,heavy,410.0,22.0,40-ft,HTC,MF,14848592,14848505,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,49890,50430,in_service_layover,56.07898404697925,63.04436573741151,39.28475273403791,540,9.0,13:51:30,14:00:30,True,3,,6
2160490,heavy,106.0,2.0,40-ft,HTC,MF,14845340,14845280,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,49950,50190,in_service_layover,39.488802433271175,42.51922922220727,17.091607089599563,240,4.0,13:52:30,13:56:30,True,6,,6
2160687,heavy,130.0,6.0,40-ft,BTC,MF,14847113,14846964,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,50130,50730,in_service_layover,62.87281966737381,69.77350964889622,38.91989149578637,600,10.0,13:55:30,14:05:30,True,5,,6
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845630,14845579,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,50250,50430,in_service_layover,58.0494145894142,60.42836424874949,13.41727607865107,180,3.0,13:57:30,14:00:30,True,4,,6
2162368,heavy,430.0,2.0,40-ft,RTC,MF,14874161,14874231,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,50310,51090,in_service_layover,56.727247458183996,66.3945133139702,54.523379426634165,780,13.0,13:58:30,14:11:30,True,2,,6
2160682,heavy,130.0,8.0,40-ft,BTC,MF,14847172,14847026,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,50490,51570,in_service_layover,54.71324158820659,67.82027137530588,73.92364799923996,1080,18.0,14:01:30,14:19:30,True,1,,6
2160419,heavy,152.0,14.0,40-ft,PCT,MF,14844752,14844700,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,50670,51870,in_service_layover,68.12402258965253,78.77369298616146,60.06414103631039,1200,20.0,14:04:30,14:24:30,True,6,,6
2160599,heavy,123.0,18.0,40-ft,HTC,MF,14848576,14845291,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,50790,51030,in_service_layover,49.11357202691885,52.191724859823864,17.360781977584224,240,4.0,14:06:30,14:10:30,True,3,,6
2160064,heavy,130.0,7.0,40-ft,BTC,MF,14847147,14846962,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,50910,51210,in_service_layover,61.11295872509162,64.8592377602517,21.12901375830279,300,5.0,14:08:30,14:13:30,True,4,,6
2160620,heavy,123.0,16.0,40-ft,HTC,MF,14845666,14848494,119,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,50970,51330,in_service_layover,54.71154345004031,59.449447131944645,26.721776765940433,360,6.0,14:09:30,14:15:30,True,5,,6
2160068,heavy,130.0,4.0,40-ft,BTC,MF,14847121,14856743,130,222,52692,52646,Metrotown Station @ Bay 1,Metrotown Station @ Bay 5,52692,Metrotown Station,51450,52470,in_service_layover,59.46090547622575,70.98131184403039,64.9750919144181,1020,17.0,14:17:30,14:34:30,True,3,,6
2160606,heavy,410.0,34.0,40-ft,HTC,MF,14848593,14848506,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,51690,52230,in_service_layover,50.477529431222315,57.51577458349667,39.69570265882737,540,9.0,14:21:30,14:30:30,True,2,,6
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845338,14845258,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,51750,52050,in_service_layover,39.281304035985755,43.07094683392763,21.373585380392143,300,5.0,14:22:30,14:27:30,True,4,,6
2160703,heavy,130.0,5.0,40-ft,BTC,MF,14847114,14846975,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,52050,52590,in_service_layover,53.43126093045224,60.49542611800931,39.84189165782186,540,9.0,14:27:30,14:36:30,True,5,,6
2162318,heavy,430.0,7.0,40-ft,RTC,MF,14874163,14874233,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,52350,53370,in_service_layover,52.91305245652281,65.66589906177121,71.92605485360099,1020,17.0,14:32:30,14:49:30,True,1,,6
2160418,heavy,152.0,5.0,40-ft,PCT,MF,14844720,14844699,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,52590,53310,in_service_layover,69.00141495079136,76.05667282712719,39.791654422534066,720,12.0,14:36:30,14:48:30,True,6,,6
2160608,heavy,410.0,37.0,40-ft,HTC,MF,14848548,14848515,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,52650,53130,in_service_layover,50.377539348503085,56.617806957670346,35.19510931570335,480,8.0,14:37:30,14:45:30,True,4,,6
2162366,heavy,430.0,3.0,40-ft,RTC,MF,14874164,14874234,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,53250,54390,in_service_layover,54.89536231815274,68.55726568493075,77.05313498862802,1140,19.0,14:47:30,15:06:30,True,2,,6
2160069,heavy,130.0,1.0,40-ft,BTC,MF,14847143,14846977,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,53310,53490,in_service_layover,60.43226080400198,62.7467196407395,13.05354783919961,180,3.0,14:48:30,14:51:30,True,3,,6
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845353,14845262,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,53610,53910,in_service_layover,49.344972267512524,53.20409061948988,21.76542750515233,300,5.0,14:53:30,14:58:30,True,5,,6
2160603,heavy,123.0,25.0,40-ft,HTC,MF,14848567,14848526,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,53610,54030,in_service_layover,48.431486742003706,53.84039379611932,30.506235785212084,420,7.0,14:53:30,15:00:30,True,4,,6
2162365,heavy,430.0,6.0,40-ft,RTC,MF,14874165,14874235,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,54330,55530,in_service_layover,49.98111345118142,65.02543739653464,84.8499870517922,1200,20.0,15:05:30,15:25:30,True,6,,6
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845354,14845300,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,54510,54810,in_service_layover,58.820926624170234,62.70268704804604,21.893128790659546,300,5.0,15:08:30,15:13:30,True,1,,6
2160417,heavy,152.0,12.0,40-ft,PCT,MF,14844739,14844696,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,54630,55110,in_service_layover,68.47782219410195,73.52487138261824,28.46535742323198,480,8.0,15:10:30,15:18:30,True,3,,6
2160605,heavy,106.0,4.0,40-ft,HTC,MF,14848555,14848521,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,54690,54930,in_service_layover,53.39480162769733,56.527349148174025,17.66756801548854,240,4.0,15:11:30,15:15:30,True,5,,6
2160690,heavy,130.0,10.0,40-ft,BTC,MF,14847068,14847029,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,54690,54930,in_service_layover,63.680459963717986,66.584457128554,16.37854400967518,240,4.0,15:11:30,15:15:30,True,4,,6
2160691,heavy,130.0,3.0,40-ft,BTC,MF,14847135,14846978,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,55170,55410,in_service_layover,53.74544295194475,56.882537566644395,17.69321362690596,240,4.0,15:19:30,15:23:30,True,2,,6
2162371,heavy,430.0,9.0,40-ft,RTC,MF,14874166,14874236,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,55230,56550,in_service_layover,50.99876822344401,67.13420544602803,91.00386593537394,1320,22.0,15:20:30,15:42:30,True,1,,6
2160687,heavy,130.0,6.0,40-ft,BTC,MF,14847117,14846961,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,55710,56250,in_service_layover,65.67115658165066,71.62266326893497,33.566497716283436,540,9.0,15:28:30,15:37:30,True,4,,6
2160412,heavy,152.0,9.0,40-ft,PCT,MF,14844738,14844704,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,55950,56310,in_service_layover,65.08625385593038,69.25100540751326,23.489198750927358,360,6.0,15:32:30,15:38:30,True,5,,6
2160566,heavy,410.0,1.0,40-ft,HTC,MF,14848549,14845256,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,56490,56670,in_service_layover,51.44428870351422,53.76971988366787,13.11543185606655,180,3.0,15:41:30,15:44:30,True,3,,6
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845623,14845570,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,56610,56850,in_service_layover,67.98525550958733,70.67616419159796,15.17672496653995,240,4.0,15:43:30,15:47:30,True,2,,6
2160599,heavy,123.0,18.0,40-ft,HTC,MF,14845355,14845247,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,56610,57030,in_service_layover,42.804082198526565,48.13930377453076,30.090649688663632,420,7.0,15:43:30,15:50:30,True,6,,6
2160682,heavy,130.0,8.0,40-ft,BTC,MF,14847144,14846950,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,56670,57090,in_service_layover,66.35041951232607,71.03477343346671,26.41975611523327,420,7.0,15:44:30,15:51:30,True,4,,6
2160408,heavy,152.0,2.0,40-ft,PCT,MF,14844764,14844676,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,57090,57510,in_service_layover,62.90624787634338,67.90126581319578,28.171901163847565,420,7.0,15:51:30,15:58:30,True,5,,6
2160064,heavy,130.0,7.0,40-ft,BTC,MF,14847082,14847008,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,57150,57570,in_service_layover,61.79705478647885,66.885902664727,28.7011020333195,420,7.0,15:52:30,15:59:30,True,1,,6
2162364,heavy,430.0,11.0,40-ft,RTC,MF,14874168,14874238,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,57150,58230,in_service_layover,52.510357375652084,65.95726895654727,75.84058131624886,1080,18.0,15:52:30,16:10:30,True,3,,6
2160598,heavy,123.0,4.0,40-ft,HTC,MF,14845335,14895196,116,144,60212,60214,Metrotown Station @ Bay 12,Metrotown Station @ Bay 14,60212,Metrotown Station,57630,57870,in_service_layover,33.6591229687197,36.66926493354899,16.977200681637214,240,4.0,16:00:30,16:04:30,True,2,,6
2162294,heavy,430.0,5.0,40-ft,RTC,MF,14874169,14874239,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,57990,58890,in_service_layover,52.45702419013531,63.917602355926796,64.63766085506404,900,15.0,16:06:30,16:21:30,True,6,,6
2160069,heavy,130.0,1.0,40-ft,BTC,MF,14847060,14847030,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,58050,58410,in_service_layover,56.93307543584508,61.640718329555696,26.551105920527846,360,6.0,16:07:30,16:13:30,True,4,,6
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845622,14845562,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,58170,58410,in_service_layover,55.648346399502316,58.810117744167535,17.832390383911843,240,4.0,16:09:30,16:13:30,True,5,,6
2160593,heavy,410.0,22.0,40-ft,HTC,MF,14848556,14845305,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,58290,58470,in_service_layover,56.46393970168061,58.83819176618948,13.390781643830053,180,3.0,16:11:30,16:14:30,True,1,,6
2161040,heavy,183.0,10.0,40-ft,PCT,MF,14844726,14844716,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,58290,58710,in_service_layover,64.29012976674102,69.16383215383107,27.48768146318787,420,7.0,16:11:30,16:18:30,True,2,,6
2160703,heavy,130.0,5.0,40-ft,BTC,MF,14847086,14846979,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,58470,58950,in_service_layover,55.750370156675736,61.9984773086759,35.23932433728095,480,8.0,16:14:30,16:22:30,True,3,,6
2160550,heavy,106.0,12.0,40-ft,HTC,MF,14845333,14845304,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,59130,59370,in_service_layover,69.83927111545943,72.4255706411631,14.586729324968758,240,4.0,16:25:30,16:29:30,True,4,,6
2160620,heavy,123.0,16.0,40-ft,HTC,MF,14848551,14848472,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,59190,59490,in_service_layover,53.705342530257695,57.634408882755906,22.159934228089924,300,5.0,16:26:30,16:31:30,True,5,,6
2160699,heavy,130.0,2.0,40-ft,BTC,MF,14847078,14846992,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,59190,59790,in_service_layover,57.93088247612824,65.44997084315479,42.407658390029724,600,10.0,16:26:30,16:36:30,True,1,,6
2162368,heavy,430.0,2.0,40-ft,RTC,MF,14874171,14874241,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,59490,60450,in_service_layover,52.07719316620361,64.25483213548337,68.6818837867379,960,16.0,16:31:30,16:47:30,True,2,,6
2160419,heavy,152.0,14.0,40-ft,PCT,MF,14844763,14844701,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,59670,59910,in_service_layover,65.23650356701944,68.06692711061834,15.963588785897798,240,4.0,16:34:30,16:38:30,True,6,,6
2160698,heavy,130.0,11.0,40-ft,BTC,MF,14847053,14847010,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,59850,60150,in_service_layover,60.608138581822644,64.38425332284967,21.297287139392438,300,5.0,16:37:30,16:42:30,True,3,,6
2162367,heavy,430.0,13.0,40-ft,RTC,MF,14874172,14874242,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,60210,61170,in_service_layover,65.25208262823696,74.95196426568562,54.707332435210446,960,16.0,16:43:30,16:59:30,True,4,,6
2160690,heavy,130.0,10.0,40-ft,BTC,MF,14847145,14846980,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,60270,60630,in_service_layover,67.00806706092277,71.02115220517226,22.633800213567042,360,6.0,16:44:30,16:50:30,True,5,,6
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845621,14845518,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,60510,60690,in_service_layover,66.90855642288682,68.99304089992395,11.756492450489418,180,3.0,16:48:30,16:51:30,True,1,,6
2160608,heavy,410.0,37.0,40-ft,HTC,MF,14848559,14845246,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,60990,61170,in_service_layover,49.24162738639177,51.54630196610942,12.998364629607522,180,3.0,16:56:30,16:59:30,True,6,,6
2160597,heavy,123.0,31.0,40-ft,HTC,MF,14845334,14848483,116,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,60990,61290,in_service_layover,57.92123595855172,61.84073881305295,22.10599609938697,300,5.0,16:56:30,17:01:30,True,3,,6
2160687,heavy,130.0,6.0,40-ft,BTC,MF,14847083,14846946,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,61410,61770,in_service_layover,69.62550773965354,73.41739960857794,21.386270140733586,360,6.0,17:03:30,17:09:30,True,2,,6
2160565,heavy,123.0,39.0,40-ft,HTC,MF,14845364,14845251,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,61710,62070,in_service_layover,69.83927111545943,73.61235317194598,21.280182798584235,360,6.0,17:08:30,17:14:30,True,5,,6
2162318,heavy,430.0,7.0,40-ft,RTC,MF,14874174,14874179,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,61710,62610,in_service_layover,51.34857891400462,62.88987026553892,65.09288322265343,900,15.0,17:08:30,17:23:30,True,1,,6
2160418,heavy,152.0,5.0,40-ft,PCT,MF,14844740,14844698,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,61770,62310,in_service_layover,62.51948340798518,68.84426825152885,35.67178651758627,540,9.0,17:09:30,17:18:30,True,4,,6
2160682,heavy,130.0,8.0,40-ft,BTC,MF,14847054,14856727,130,222,52692,52646,Metrotown Station @ Bay 1,Metrotown Station @ Bay 5,52692,Metrotown Station,61830,62070,in_service_layover,66.212724322685,68.99572984788472,15.696151162126398,240,4.0,17:10:30,17:14:30,True,6,,6
2160603,heavy,123.0,25.0,40-ft,HTC,MF,14848550,14848509,144,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,61890,62250,in_service_layover,44.84311942702393,49.42649493889452,25.85023788695014,360,6.0,17:11:30,17:17:30,True,3,,6
2164977,heavy,410.0,33.0,40-ft,HTC,MF,14845619,14845564,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,62070,62310,in_service_layover,55.381991788347065,58.54030906348342,17.81290943176907,240,4.0,17:14:30,17:18:30,True,2,,6
2162201,heavy,401.0,12.0,40-ft,RTC,MF,14874110,14874180,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,62430,63510,in_service_layover,52.91255906085317,66.30461938899322,75.53122025070985,1080,18.0,17:20:30,17:38:30,True,5,,6
2160566,heavy,410.0,1.0,40-ft,HTC,MF,14845358,14848482,116,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,62550,63210,in_service_layover,45.18753343166912,53.673147342244064,47.858862455642736,660,11.0,17:22:30,17:33:30,True,6,,6
2160605,heavy,106.0,4.0,40-ft,HTC,MF,14848552,14845255,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,62790,62970,in_service_layover,47.5742298904239,49.86821264263575,12.938062722474797,180,3.0,17:26:30,17:29:30,True,3,,6
2160064,heavy,130.0,7.0,40-ft,BTC,MF,14847084,14856729,130,222,52692,52646,Metrotown Station @ Bay 1,Metrotown Station @ Bay 5,52692,Metrotown Station,62790,63030,in_service_layover,67.25656305561203,69.98626953544014,15.395544546230497,240,4.0,17:26:30,17:30:30,True,2,,6
2165305,heavy,123.0,35.0,40-ft,HTC,MF,14845618,14845541,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,62850,63090,in_service_layover,68.49207513588661,71.15522822244672,15.020183408199046,240,4.0,17:27:30,17:31:30,True,4,,6
2160417,heavy,152.0,12.0,40-ft,PCT,MF,14844724,14844677,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,62970,63510,in_service_layover,65.69254193328797,71.6414320417441,33.551740211692504,540,9.0,17:29:30,17:38:30,True,1,,6
2162366,heavy,430.0,3.0,40-ft,RTC,MF,14874111,14874181,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,63210,64230,in_service_layover,54.23994553716417,66.81183561430954,70.90546003509996,1020,17.0,17:33:30,17:50:30,True,3,,6
2160069,heavy,130.0,1.0,40-ft,BTC,MF,14847119,14846965,130,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,63270,63450,in_service_layover,58.855719486591894,61.22196688489676,13.345635326439435,180,3.0,17:34:30,17:37:30,True,2,,6
2160709,heavy,130.0,24.0,40-ft,BTC,MF,14856779,14856742,222,222,52692,52646,Metrotown Station @ Bay 1,Metrotown Station @ Bay 5,52692,Metrotown Station,63270,63510,in_service_layover,68.58010295467197,71.23837088621553,14.992631133905718,240,4.0,17:34:30,17:38:30,True,4,,6
2160595,heavy,106.0,10.0,40-ft,HTC,MF,14845317,14845299,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,63270,63750,in_service_layover,47.707426307876936,53.8875093502739,34.85566835911885,480,8.0,17:34:30,17:42:30,True,6,,6
2160604,heavy,123.0,34.0,40-ft,HTC,MF,14845617,14845565,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,63690,63870,in_service_layover,67.03283334193019,69.11273621305097,11.730652193121216,180,3.0,17:41:30,17:44:30,True,2,,6
2160609,heavy,123.0,36.0,40-ft,HTC,MF,14848581,14845245,144,116,52692,60212,Metrotown Station @ Bay 1,Metrotown Station @ Bay 12,52692,Metrotown Station,63690,64650,in_service_layover,66.29485108067824,75.75906776900592,53.378182122168084,960,16.0,17:41:30,17:57:30,True,1,,6
2160596,heavy,123.0,12.0,40-ft,HTC,MF,14845359,14848493,116,144,52692,60214,Metrotown Station @ Bay 1,Metrotown Station @ Bay 14,52692,Metrotown Station,63810,64110,in_service_layover,44.29764999081344,48.10923285373036,21.49732734685142,300,5.0,17:43:30,17:48:30,True,4,,6
2162349,heavy,430.0,15.0,40-ft,RTC,MF,14874112,14874182,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,63930,64950,in_service_layover,68.53860839856128,77.89808454254572,52.78744545207218,1020,17.0,17:45:30,18:02:30,True,5,,6
2160412,heavy,152.0,9.0,40-ft,PCT,MF,14844735,14844687,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,64170,64710,in_service_layover,63.71395200521125,69.90014482585242,34.890127508416185,540,9.0,17:49:30,17:58:30,True,6,,6
2160569,heavy,410.0,8.0,40-ft,HTC,MF,14845616,14845540,119,119,52692,52804,Metrotown Station @ Bay 1,Metrotown Station @ Bay 6,52692,Metrotown Station,64410,64650,in_service_layover,63.19163104164246,66.11874068506361,16.508898388895318,240,4.0,17:53:30,17:57:30,True,2,,6
2162365,heavy,430.0,6.0,40-ft,RTC,MF,14874113,14874183,430,430,52692,51999,Metrotown Station @ Bay 1,Metrotown Station @ Bay 3,52692,Metrotown Station,64590,66030,in_service_layover,50.70811724876805,68.05162381771322,97.81737704885069,1440,24.0,17:56:30,18:20:30,True,4,,6
2160599,heavy,123.0,18.0,40-ft,HTC,MF,14845347,14845566,116,119,60212,52804,Metrotown Station @ Bay 12,Metrotown Station @ Bay 6,60212,Metrotown Station,64650,65430,in_service_layover,36.26731971626159,46.14074370704556,55.686111308021566,780,13.0,17:57:30,18:10:30,True,3,,6
2160697,heavy,130.0,25.0,40-ft,BTC,MF,14856794,14856732,222,222,52692,52646,Metrotown Station @ Bay 1,Metrotown Station @ Bay 5,52692,Metrotown Station,64710,65130,in_service_layover,65.83548320230864,70.56814155862824,26.69219312964259,420,7.0,17:58:30,18:05:30,True,1,,6
2160683,heavy,130.0,26.0,40-ft,BTC,MF,14856782,14847036,222,130,52692,52736,Metrotown Station @ Bay 1,Metrotown Station @ Bay 4,52692,Metrotown Station,65130,65310,in_service_layover,65.83548320230864,67.95833840790053,11.972903359538293,180,3.0,18:05:30,18:08:30,True,2,,6
2160408,heavy,152.0,2.0,40-ft,PCT,MF,14844723,14844691,110,110,52692,60213,Metrotown Station @ Bay 1,Metrotown Station @ Bay 13,52692,Metrotown Station,65310,65910,in_service_layover,62.579262842383734,69.51806912696043,39.13486744501256,600,10.0,18:08:30,18:18:30,True,6,,6
2160550,heavy,106.0,12.0,40-ft,HTC,MF,14845346,14845254,116,116,60212,60212,Metrotown Station @ Bay 12,Metrotown Station @ Bay 12,60212,Metrotown Station,65370,65550,in_service_layover,65.94634347352685,68.06526746382733,11.950731305294653,180,3.0,18:09:30,18:12:30,True,5,,6
